Seed|Collisions|Spread|Total
2705|1256429|1016332.13073|2272761.13073
2706|1254859|1014000.56699|2268859.56699
2707|1257197|1017451.83000|2274648.83000
2708|1255219|1014698.30627|2269917.30627
2709|1255789|1016821.57967|2272610.57967
2710|1255413|1015559.41241|2270972.41241
2711|1254325|1016181.99526|2270506.99526
2712|1255566|1016012.43742|2271578.43742
2713|1254848|1016080.72711|2270928.72711
2714|1255845|1016009.40508|2271854.40508
2715|1255717|1016625.32361|2272342.32361
2716|1255566|1016020.53737|2271586.53737
2717|1256651|1016883.04183|2273534.04183
2718|1255672|1015122.22414|2270794.22414
2719|1256161|1015528.18292|2271689.18292
2720|1256311|1017110.23601|2273421.23601
2721|1255103|1016079.42895|2271182.42895
2722|1257100|1017118.77678|2274218.77678
2723|1256076|1016824.21485|2272900.21485
2724|1257784|1018381.70700|2276165.70700
2725|1256524|1016337.33480|2272861.33480
2726|1256037|1016672.41432|2272709.41432
2727|1255475|1016528.58562|2272003.58562
2728|1255117|1014615.46228|2269732.46228
2729|1255135|1015182.52561|2270317.52561
2730|1255367|1015428.61466|2270795.61466
2731|1255692|1016344.34057|2272036.34057
2732|1256372|1018371.66831|2274743.66831
2733|1254076|1014542.81189|2268618.81189
2734|1257696|1017666.80396|2275362.80396
2735|1256588|1016058.98917|2272646.98917
2736|1256182|1017245.46217|2273427.46217
2737|1254768|1016017.81208|2270785.81208
2738|1255540|1016740.57380|2272280.57380
2739|1256576|1015656.97530|2272232.97530
2740|1257534|1017909.83615|2275443.83615
2741|1257342|1018393.19836|2275735.19836
2742|1257002|1017370.97903|2274372.97903
2743|1256100|1016908.42982|2273008.42982
2744|1255461|1015948.70841|2271409.70841
2745|1255226|1014940.57854|2270166.57854
2746|1256983|1017245.92957|2274228.92957
2747|1256761|1016834.04437|2273595.04437
2748|1256795|1016837.12216|2273632.12216
2749|1255882|1015735.32774|2271617.32774
2750|1256982|1016685.97250|2273667.97250
2751|1255896|1016937.57267|2272833.57267
2752|1257395|1016614.76193|2274009.76193
2753|1257686|1017864.90528|2275550.90528
2754|1258020|1017350.58207|2275370.58207
2755|1256220|1015112.98635|2271332.98635
2756|1257347|1016449.90222|2273796.90222
2757|1258405|1018304.63037|2276709.63037
2758|1257993|1018047.88120|2276040.88120
2759|1255749|1014979.16401|2270728.16401
2760|1256485|1016085.07844|2272570.07844
2761|1257479|1017041.92980|2274520.92980
2762|1258299|1017899.57091|2276198.57091
2763|1255776|1015626.36919|2271402.36919
2764|1255854|1016048.27243|2271902.27243
2765|1256401|1017120.33593|2273521.33593
2766|1258299|1018494.65057|2276793.65057
2767|1255084|1014432.60682|2269516.60682
2768|1258180|1018002.74672|2276182.74672
2769|1258115|1018085.84860|2276200.84860
2770|1257644|1018550.05024|2276194.05024
2771|1256505|1017095.24801|2273600.24801
2772|1257085|1018500.06707|2275585.06707
2773|1257180|1018312.14729|2275492.14729
2774|1258212|1017389.53016|2275601.53016
2775|1256826|1016126.05558|2272952.05558
2776|1257263|1016885.82875|2274148.82875
2777|1257983|1018080.75063|2276063.75063
2778|1257754|1018228.85426|2275982.85426
2779|1257562|1018663.96853|2276225.96853
2780|1256399|1017697.31716|2274096.31716
2781|1257408|1019350.08654|2276758.08654
2782|1255685|1015653.20978|2271338.20978
2783|1255545|1017093.62426|2272638.62426
2784|1255603|1016572.54760|2272175.54760
2785|1256899|1017302.02426|2274201.02426
2786|1256263|1017046.34341|2273309.34341
2787|1254886|1015320.64597|2270206.64597
2788|1257260|1018081.95560|2275341.95560
2789|1256245|1016757.24473|2273002.24473
2790|1254676|1015048.66739|2269724.66739
2791|1255215|1016191.68320|2271406.68320
2792|1256983|1017231.05468|2274214.05468
2793|1255017|1016358.80211|2271375.80211
2794|1255945|1016878.53567|2272823.53567
2795|1257023|1016591.96217|2273614.96217
2796|1254870|1014826.61214|2269696.61214
2797|1257394|1017804.92802|2275198.92802
2798|1254893|1015933.81895|2270826.81895
2799|1256276|1017057.23848|2273333.23848
2800|1256124|1016621.45819|2272745.45819
2801|1256315|1016286.24728|2272601.24728
2802|1256412|1016446.26660|2272858.26660
2803|1257320|1018009.05659|2275329.05659
2804|1255020|1015453.53658|2270473.53658
2805|1255370|1016177.60842|2271547.60842
2806|1256561|1018087.35238|2274648.35238
2807|1254837|1014111.51314|2268948.51314
2808|1254460|1015353.84064|2269813.84064
2809|1255884|1016719.48280|2272603.48280
2810|1254849|1015267.69044|2270116.69044
2811|1256035|1017466.69153|2273501.69153
2812|1254362|1014552.79877|2268914.79877
2813|1254948|1015762.75167|2270710.75167
2814|1254745|1016562.98593|2271307.98593
2815|1255449|1016996.81734|2272445.81734
2816|1255672|1017311.56519|2272983.56519
2817|1255120|1016774.79229|2271894.79229
2818|1255287|1016815.66936|2272102.66936
2819|1256453|1017044.26523|2273497.26523
2820|1255464|1015986.60616|2271450.60616
2821|1255754|1015365.25918|2271119.25918
2822|1255404|1015139.48727|2270543.48727
2823|1255062|1015605.55225|2270667.55225
2824|1255636|1015255.39245|2270891.39245
2825|1255113|1016701.74336|2271814.74336
2826|1256478|1017563.43067|2274041.43067
2827|1255502|1015970.64082|2271472.64082
2828|1255199|1015625.48058|2270824.48058
2829|1253935|1014471.12592|2268406.12592
2830|1256179|1015814.35114|2271993.35114
2831|1255292|1015598.71914|2270890.71914
2832|1254223|1015767.15732|2269990.15732
2833|1255323|1015462.69274|2270785.69274
2834|1255650|1016678.65833|2272328.65833
2835|1255124|1016133.68287|2271257.68287
2836|1256314|1016435.34577|2272749.34577
2837|1255470|1017145.68232|2272615.68232
2838|1255703|1017483.70263|2273186.70263
2839|1254834|1016655.91032|2271489.91032
2840|1255669|1017158.68149|2272827.68149
2841|1255462|1015753.45721|2271215.45721
2842|1254834|1015761.80676|2270595.80676
2843|1255801|1017340.73412|2273141.73412
2844|1254800|1016028.80118|2270828.80118
2845|1255981|1017026.40015|2273007.40015
2846|1255924|1016942.42857|2272866.42857
2847|1255172|1015400.39716|2270572.39716
2848|1256297|1016841.42167|2273138.42167
2849|1255810|1015885.33028|2271695.33028
2850|1254686|1016340.78835|2271026.78835
2851|1254744|1014161.55420|2268905.55420
2852|1256154|1016991.37688|2273145.37688
2853|1255994|1017447.64781|2273441.64781
2854|1254316|1015301.79450|2269617.79450
2855|1255764|1016154.34838|2271918.34838
2856|1254840|1015657.56000|2270497.56000
2857|1255439|1014670.41582|2270109.41582
2858|1255058|1017033.92122|2272091.92122
2859|1255593|1015790.48865|2271383.48865
2860|1256515|1016520.29402|2273035.29402
2861|1254659|1015587.87791|2270246.87791
2862|1256081|1015850.19906|2271931.19906
2863|1255747|1016158.43693|2271905.43693
2864|1255327|1015743.61452|2271070.61452
2865|1253439|1014576.31060|2268015.31060
2866|1256152|1017147.35500|2273299.35500
2867|1254092|1014440.95028|2268532.95028
2868|1255293|1015298.63806|2270591.63806
2869|1254087|1015696.11373|2269783.11373
2870|1254956|1016887.78844|2271843.78844
2871|1255105|1016809.73441|2271914.73441
2872|1254760|1015779.69428|2270539.69428
2873|1255522|1016538.57472|2272060.57472
2874|1254781|1015027.72631|2269808.72631
2875|1254850|1015337.71724|2270187.71724
2876|1254632|1015655.84151|2270287.84151
2877|1254273|1015081.93576|2269354.93576
2878|1255182|1016103.86173|2271285.86173
2879|1255488|1015221.50097|2270709.50097
2880|1254817|1015088.86247|2269905.86247
2881|1255305|1016287.57570|2271592.57570
2882|1254729|1015732.83068|2270461.83068
2883|1255949|1015950.41776|2271899.41776
2884|1256453|1016762.32205|2273215.32205
2885|1255351|1015791.34428|2271142.34428
2886|1254844|1014675.61111|2269519.61111
2887|1255686|1016322.59462|2272008.59462
2888|1255725|1016628.56131|2272353.56131
2889|1256280|1017158.51614|2273438.51614
2890|1255456|1016213.43828|2271669.43828
2891|1256939|1016333.99712|2273272.99712
2892|1255366|1016282.62020|2271648.62020
2893|1255948|1016710.41297|2272658.41297
2894|1256562|1017960.45008|2274522.45008
2895|1256960|1017201.87530|2274161.87530
2896|1257548|1018304.83308|2275852.83308
2897|1255813|1015479.41265|2271292.41265
2898|1255994|1017140.25378|2273134.25378
2899|1255038|1014629.39287|2269667.39287
2900|1253132|1014630.41719|2267762.41719
2901|1255186|1015989.64523|2271175.64523
2902|1255043|1015479.63890|2270522.63890
2903|1255314|1017058.65735|2272372.65735
2904|1255706|1015646.19312|2271352.19312
2905|1255467|1016501.53028|2271968.53028
2906|1254575|1014737.68120|2269312.68120
2907|1256082|1015865.27088|2271947.27088
2908|1255885|1016905.50755|2272790.50755
2909|1256183|1017107.30475|2273290.30475
2910|1254969|1015629.73503|2270598.73503
2911|1255502|1016714.65869|2272216.65869
2912|1256066|1016221.40899|2272287.40899
2913|1256931|1017296.87700|2274227.87700
2914|1255752|1016420.58552|2272172.58552
2915|1254762|1013723.70750|2268485.70750
2916|1255223|1015422.78764|2270645.78764
2917|1254993|1015749.65829|2270742.65829
2918|1256203|1016778.49765|2272981.49765
2919|1255996|1015970.28400|2271966.28400
2920|1255574|1015967.58598|2271541.58598
2921|1254611|1015640.65469|2270251.65469
2922|1255767|1017005.53939|2272772.53939
2923|1256439|1016055.95030|2272494.95030
2924|1256229|1016495.47953|2272724.47953
2925|1256472|1016434.06305|2272906.06305
2926|1256674|1016501.27818|2273175.27818
2927|1256619|1017227.25121|2273846.25121
2928|1255632|1015375.48554|2271007.48554
2929|1256092|1014757.07548|2270849.07548
2930|1255246|1016597.90185|2271843.90185
2931|1256559|1016479.18549|2273038.18549
2932|1256021|1016898.78036|2272919.78036
2933|1255886|1016890.43052|2272776.43052
2934|1256683|1017402.13984|2274085.13984
2935|1256808|1016776.28655|2273584.28655
2936|1257245|1017471.87118|2274716.87118
2937|1256213|1016122.10766|2272335.10766
2938|1258613|1018462.50170|2277075.50170
2939|1254272|1014534.92659|2268806.92659
2940|1256810|1017029.03609|2273839.03609
2941|1256047|1016775.39373|2272822.39373
2942|1257945|1017860.76633|2275805.76633
2943|1256856|1017410.05738|2274266.05738
2944|1254109|1014008.78506|2268117.78506
2945|1254848|1015074.71895|2269922.71895
2946|1256430|1018196.48667|2274626.48667
2947|1254531|1015371.86581|2269902.86581
2948|1255225|1015836.60471|2271061.60471
2949|1255030|1015072.65489|2270102.65489
2950|1255787|1016827.47610|2272614.47610
2951|1254908|1016353.96539|2271261.96539
2952|1254379|1015837.07066|2270216.07066
2953|1255353|1016171.61986|2271524.61986
2954|1255788|1016433.32842|2272221.32842
2955|1256291|1017310.40342|2273601.40342
2956|1256403|1017924.39168|2274327.39168
2957|1256651|1017632.25294|2274283.25294
2958|1255897|1016374.50553|2272271.50553
2959|1255476|1015831.52510|2271307.52510
2960|1255886|1016570.36753|2272456.36753
2961|1255672|1015466.46278|2271138.46278
2962|1256184|1017007.36989|2273191.36989
2963|1256802|1017501.33306|2274303.33306
2964|1256060|1016521.35711|2272581.35711
2965|1255289|1016774.78168|2272063.78168
2966|1254986|1016555.72520|2271541.72520
2967|1255669|1016309.47266|2271978.47266
2968|1255285|1016366.61170|2271651.61170
2969|1256298|1016799.34613|2273097.34613
2970|1256308|1016728.24342|2273036.24342
2971|1255558|1016986.65685|2272544.65685
2972|1255091|1015562.55636|2270653.55636
2973|1255383|1014718.43476|2270101.43476
2974|1255333|1015998.52052|2271331.52052
2975|1255226|1015459.50362|2270685.50362
2976|1255673|1016719.51242|2272392.51242
2977|1257764|1017446.65983|2275210.65983
2978|1254165|1014195.74823|2268360.74823
2979|1256102|1016513.38690|2272615.38690
2980|1257073|1018409.32327|2275482.32327
2981|1256812|1017238.33756|2274050.33756
2982|1256392|1016263.02653|2272655.02653
2983|1255720|1016533.53066|2272253.53066
2984|1256608|1017095.11155|2273703.11155
2985|1256401|1016285.22459|2272686.22459
2986|1254988|1015481.80475|2270469.80475
2987|1255562|1016352.47255|2271914.47255
2988|1253569|1015057.18327|2268626.18327
2989|1255041|1014770.56528|2269811.56528
2990|1256462|1015653.92908|2272115.92908
2991|1255944|1015257.25020|2271201.25020
2992|1255315|1014815.59746|2270130.59746
2993|1254257|1014899.74630|2269156.74630
2994|1256000|1016137.39672|2272137.39672
2995|1255043|1015463.64961|2270506.64961
2996|1255448|1015493.48748|2270941.48748
2997|1257351|1018202.98453|2275553.98453
2998|1255475|1016222.59097|2271697.59097
2999|1256677|1016122.99084|2272799.99084
3000|1255056|1015987.91043|2271043.91043
3001|1255057|1016173.62910|2271230.62910
3002|1255108|1014891.68440|2269999.68440
3003|1257270|1017762.01249|2275032.01249
3004|1257436|1018136.09765|2275572.09765
3005|1256119|1015905.23328|2272024.23328
3006|1256527|1016119.19468|2272646.19468
3007|1256395|1015949.02147|2272344.02147
3008|1255561|1015864.49983|2271425.49983
3009|1257669|1016620.39135|2274289.39135
3010|1256707|1015912.05592|2272619.05592
3011|1256122|1015373.10986|2271495.10986
3012|1256192|1014939.92137|2271131.92137
3013|1256117|1016362.37770|2272479.37770
3014|1256027|1015551.25972|2271578.25972
3015|1255667|1017131.57530|2272798.57530
3016|1253393|1013390.07953|2266783.07953
3017|1256105|1016016.04509|2272121.04509
3018|1255245|1015485.53659|2270730.53659
3019|1255975|1016776.52316|2272751.52316
3020|1256772|1017207.03620|2273979.03620
3021|1255195|1015147.50625|2270342.50625
3022|1256283|1016729.30779|2273012.30779
3023|1255929|1015704.37488|2271633.37488
3024|1255542|1014742.40324|2270284.40324
3025|1256319|1015728.18527|2272047.18527
3026|1256299|1016209.36336|2272508.36336
3027|1255485|1015950.63390|2271435.63390
3028|1255694|1015759.31625|2271453.31625
3029|1256302|1017100.30446|2273402.30446
3030|1256804|1015771.05668|2272575.05668
3031|1256352|1016472.19709|2272824.19709
3032|1255429|1015189.39180|2270618.39180
3033|1255747|1016009.68774|2271756.68774
3034|1255509|1015042.36584|2270551.36584
3035|1256369|1015754.06463|2272123.06463
3036|1256057|1016983.43067|2273040.43067
3037|1254683|1014308.63976|2268991.63976
3038|1255486|1014477.32985|2269963.32985
3039|1255305|1016231.70802|2271536.70802
3040|1254796|1014306.53843|2269102.53843
3041|1256688|1016967.29649|2273655.29649
3042|1255254|1014661.44268|2269915.44268
3043|1256882|1016859.14693|2273741.14693
3044|1256701|1015800.02937|2272501.02937
3045|1256056|1016154.45845|2272210.45845
3046|1256523|1016471.14617|2272994.14617
3047|1255535|1015316.39563|2270851.39563
3048|1255466|1014986.28129|2270452.28129
3049|1257012|1016288.95104|2273300.95104
3050|1255426|1014102.32689|2269528.32689
3051|1257163|1017201.09295|2274364.09295
3052|1255958|1015089.36863|2271047.36863
3053|1255896|1015068.32916|2270964.32916
3054|1256903|1017424.19874|2274327.19874
3055|1256976|1016169.89311|2273145.89311
3056|1257663|1017111.79085|2274774.79085
3057|1256325|1015879.13844|2272204.13844
3058|1257729|1016756.69157|2274485.69157
3059|1257982|1017575.41405|2275557.41405
3060|1257885|1015964.56553|2273849.56553
3061|1257742|1017103.66106|2274845.66106
3062|1255432|1014774.36550|2270206.36550
3063|1257225|1017673.09807|2274898.09807
3064|1256555|1016405.31085|2272960.31085
3065|1257040|1017295.24473|2274335.24473
3066|1256740|1016262.96339|2273002.96339
3067|1254982|1015243.57057|2270225.57057
3068|1255196|1014727.37580|2269923.37580
3069|1256475|1016707.26073|2273182.26073
3070|1254677|1016552.11798|2271229.11798
3071|1254849|1015752.95165|2270601.95165
3072|1254971|1014944.55626|2269915.55626
3073|1255324|1015432.70682|2270756.70682
3074|1255446|1015553.51410|2270999.51410
3075|1256450|1016194.28144|2272644.28144
3076|1256901|1017300.16061|2274201.16061
3077|1255314|1016071.57933|2271385.57933
3078|1255527|1016380.60278|2271907.60278
3079|1255627|1016427.50029|2272054.50029
3080|1256778|1017131.28222|2273909.28222
3081|1255431|1015763.72345|2271194.72345
3082|1256415|1016023.14542|2272438.14542
3083|1255107|1015581.59509|2270688.59509
3084|1257173|1017209.91854|2274382.91854
3085|1256992|1016489.00313|2273481.00313
3086|1256817|1016906.15126|2273723.15126
3087|1255959|1016314.48294|2272273.48294
3088|1256271|1015083.16094|2271354.16094
3089|1257032|1016524.09036|2273556.09036
3090|1255724|1016523.53802|2272247.53802
3091|1254944|1014659.69464|2269603.69464
3092|1255428|1014120.39131|2269548.39131
3093|1254990|1015132.63716|2270122.63716
3094|1255899|1015793.30791|2271692.30791
3095|1254968|1014723.56416|2269691.56416
3096|1256492|1017497.30914|2273989.30914
3097|1255595|1016175.54011|2271770.54011
3098|1255425|1015592.32939|2271017.32939
3099|1255728|1016712.49181|2272440.49181
3100|1256952|1018139.36606|2275091.36606
3101|1255782|1016238.62746|2272020.62746
3102|1255563|1015916.45958|2271479.45958
3103|1256375|1015345.93551|2271720.93551
3104|1255584|1016216.52243|2271800.52243
3105|1256035|1016738.22942|2272773.22942
3106|1255819|1016206.24751|2272025.24751
3107|1255572|1015709.46678|2271281.46678
3108|1256382|1015591.07531|2271973.07531
3109|1256805|1016831.07026|2273636.07026
3110|1256001|1015850.41991|2271851.41991
3111|1255532|1015477.48794|2271009.48794
3112|1254615|1015872.00822|2270487.00822
3113|1256159|1016019.17781|2272178.17781
3114|1256273|1017264.51675|2273537.51675
3115|1256317|1017081.38263|2273398.38263
3116|1256505|1015481.06398|2271986.06398
3117|1256018|1017151.50106|2273169.50106
3118|1257560|1017784.75158|2275344.75158
3119|1256543|1015981.14068|2272524.14068
3120|1256435|1016336.10598|2272771.10598
3121|1256217|1016784.33512|2273001.33512
3122|1254569|1014832.94228|2269401.94228
3123|1256384|1016358.09999|2272742.09999
3124|1257381|1017047.98304|2274428.98304
3125|1256586|1016484.19241|2273070.19241
3126|1255491|1016120.64424|2271611.64424
3127|1253755|1014458.10462|2268213.10462
3128|1255104|1015233.61685|2270337.61685
3129|1254533|1014781.64046|2269314.64046
3130|1255077|1015598.83522|2270675.83522
3131|1256409|1016832.34595|2273241.34595
3132|1255494|1015822.43421|2271316.43421
3133|1255179|1015877.86373|2271056.86373
3134|1255811|1016771.40688|2272582.40688
3135|1257302|1017539.99231|2274841.99231
3136|1254906|1014481.74830|2269387.74830
3137|1255983|1017352.63383|2273335.63383
